ID,zip_code,mo_code,mo_description,charge_of_violations,date_occurred,date_reported,area_name,latitude,longitude
204,90014,0315 0325 0344,"{'0315': 'Jumped counter/goes behind counter', '0325': 'Took merchandise', '0344': 'Removes vict property'}",3,6/6/10,6/7/10,Central,34.0467,-118.252
205,90014,0416 0417,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked'}",2,6/6/10,6/7/10,Central,34.0428,-118.2461
206,90079,416,{'0416': 'Hit-Hit w/ weapon'},1,6/7/10,6/7/10,Central,34.0532,-118.2425
207,90014,0104 0325,"{'0104': 'Customer', '0325': 'Took merchandise'}",2,6/7/10,6/7/10,Central,34.0452,-118.2534
208,90021,0411 1402,"{'0411': 'Cut/stabbed', '1402': 'Evidence Booked (any crime)'}",2,6/8/10,6/8/10,Central,34.0382,-118.2384
209,90014,0411 1402,"{'0411': 'Cut/stabbed', '1402': 'Evidence Booked (any crime)'}",2,6/8/10,6/8/10,Central,34.0439,-118.2479
210,90014,400,{'0400': 'Force used'},1,6/10/10,6/10/10,Central,34.0378,-118.2561
211,90013,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,6/10/10,6/10/10,Central,34.048,-118.2438
212,90013,0416 0429,"{'0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",2,6/10/10,6/10/10,Central,34.0455,-118.2381
213,90079,411,{'0411': 'Cut/stabbed'},1,6/11/10,6/11/10,Central,34.0549,-118.2426
214,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,6/12/10,6/12/10,Central,34.0467,-118.252
215,90014,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,6/12/10,6/12/10,Central,34.0404,-118.2504
216,90021,0319 0400 1402,"{'0319': 'Profanity Used', '0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",3,6/12/10,6/12/10,Central,34.0377,-118.2425
217,90014,0344 0358 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '1609': 'Smashed'}",3,6/12/10,6/13/10,Central,34.0394,-118.2496
218,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,6/3/10,6/13/10,Central,34.0412,-118.2474
219,90012,400,{'0400': 'Force used'},1,6/14/10,6/14/10,Central,34.0566,-118.2319
220,90012,,{'nan': 'Unknown code'},1,6/14/10,6/14/10,Central,34.0566,-118.2319
221,90014,0344 1251 1307,"{'0344': 'Removes vict property', '1251': 'Victim was a student', '1307': 'Breaks window'}",3,6/14/10,6/14/10,Central,34.0459,-118.2545
222,90014,400,{'0400': 'Force used'},1,6/15/10,6/16/10,Central,34.0446,-118.245
223,90014,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,6/11/10,6/15/10,Central,34.0423,-118.2452
224,90015,,{'nan': 'Unknown code'},1,6/16/10,6/17/10,Central,34.0354,-118.2714
225,90015,0311 0329 1402,"{'0311': 'Graffiti', '0329': 'Vandalized', '1402': 'Evidence Booked (any crime)'}",3,6/16/10,6/17/10,Central,34.0379,-118.2682
226,90015,0305 0344 0346 0906,"{'0305': 'Attacks from rear', '0344': 'Removes vict property', '0346': 'Snatch property and runs', '0906': 'Gangs'}",4,6/17/10,6/17/10,Central,34.0401,-118.2668
227,90015,1300,{'1300': 'Vehicle involved'},1,6/17/10,6/17/10,Central,34.037,-118.2688
228,90015,0344 1605,"{'0344': 'Removes vict property', '1605': 'Lock slip/key/pick'}",2,6/17/10,6/18/10,Central,34.0437,-118.2652
229,90017,329,{'0329': 'Vandalized'},1,6/17/10,6/17/10,Central,34.0444,-118.2628
230,90017,,{'nan': 'Unknown code'},1,6/17/10,6/17/10,Central,34.0444,-118.2628
231,90015,329,{'0329': 'Vandalized'},1,6/17/10,6/17/10,Central,34.0409,-118.2609
232,90015,0329 1300 1402,"{'0329': 'Vandalized', '1300': 'Vehicle involved', '1402': 'Evidence Booked (any crime)'}",3,6/17/10,6/19/10,Central,34.0359,-118.2648
233,90015,0329 1300,"{'0329': 'Vandalized', '1300': 'Vehicle involved'}",2,6/17/10,6/19/10,Central,34.0353,-118.2698
234,90014,411,{'0411': 'Cut/stabbed'},1,6/19/10,6/19/10,Central,34.0412,-118.2436
235,90031,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,6/21/10,6/21/10,Central,34.071,-118.2302
236,90014,329,{'0329': 'Vandalized'},1,6/22/10,6/22/10,Central,34.0474,-118.2531
237,90017,329,{'0329': 'Vandalized'},1,6/17/10,6/23/10,Central,34.0458,-118.2614
238,90017,0416 0417 0429,"{'0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground'}",3,6/22/10,6/22/10,Central,34.0488,-118.2553
239,90014,0344 0416,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon'}",2,6/23/10,6/23/10,Central,34.0452,-118.2569
240,90071,0302 0337 0344 0400 1300 1402,"{'0302': 'Aimed gun', '0337': 'Demands money', '0344': 'Removes vict property', '0400': 'Force used', '1300': 'Vehicle involved', '1402': 'Evidence Booked (any crime)'}",6,6/24/10,6/24/10,Central,34.0544,-118.2535
241,90012,400,{'0400': 'Force used'},1,6/24/10,6/24/10,Central,34.0626,-118.2433
242,90014,0416 1212,"{'0416': 'Hit-Hit w/ weapon', '1212': 'LA Police Officer'}",2,6/24/10,6/24/10,Central,34.0346,-118.2572
243,90015,0416 1241 2000,"{'0416': 'Hit-Hit w/ weapon', '1241': 'Spouse', '2000': 'Domestic violence'}",3,6/25/10,6/25/10,Central,34.0416,-118.262
244,90014,0319 0400 0500 0522,"{'0319': 'Profanity Used', '0400': 'Force used', '0500': 'Sex related acts', '0522': 'Touched'}",4,6/25/10,6/26/10,Central,34.0474,-118.2496
245,90012,0416 1243 2000,"{'0416': 'Hit-Hit w/ weapon', '1243': 'Co-habitants', '2000': 'Domestic violence'}",3,6/26/10,6/26/10,Central,34.0563,-118.2374
246,90014,,{'nan': 'Unknown code'},1,6/27/10,6/27/10,Central,34.0389,-118.255
247,90015,1501,{'1501': 'Other MO (see rpt)'},1,6/28/10,6/28/10,Central,34.0372,-118.2654
248,90014,0305 0337 0344 0416 0429,"{'0305': 'Attacks from rear', '0337': 'Demands money', '0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",5,6/28/10,6/28/10,Central,34.0488,-118.2518
249,90015,0416 1300,"{'0416': 'Hit-Hit w/ weapon', '1300': 'Vehicle involved'}",2,6/29/10,6/29/10,Central,34.034,-118.2651
250,90015,0416 1217 1251 1300,"{'0416': 'Hit-Hit w/ weapon', '1217': ""Teenager(Use if victim's age is unknown)"", '1251': 'Victim was a student', '1300': 'Vehicle involved'}",4,6/29/10,6/29/10,Central,34.034,-118.2651
251,90079,0344 1606,"{'0344': 'Removes vict property', '1606': 'Open/unlocked'}",2,6/28/10,6/29/10,Central,34.0482,-118.2472
252,90079,344,{'0344': 'Removes vict property'},1,6/29/10,6/29/10,Central,34.0495,-118.2494
253,90013,0400 0408 0416 2000,"{'0400': 'Force used', '0408': 'Choked/uses choke hold/Strangulation/Suffocation', '0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",4,6/30/10,7/1/10,Central,34.0416,-118.2398
254,90014,0305 0344 0416 0429,"{'0305': 'Attacks from rear', '0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",4,7/2/10,7/2/10,Central,34.0449,-118.2458
255,90014,0305 0411 0906,"{'0305': 'Attacks from rear', '0411': 'Cut/stabbed', '0906': 'Gangs'}",3,7/3/10,7/3/10,Central,34.0423,-118.2452
256,90017,1501,{'1501': 'Other MO (see rpt)'},1,7/4/10,7/4/10,Central,34.045,-118.264
257,90013,0400 2000,"{'0400': 'Force used', '2000': 'Domestic violence'}",2,7/4/10,7/5/10,Central,34.045,-118.2435
258,90071,2000,{'2000': 'Domestic violence'},1,7/5/10,7/5/10,Central,34.0503,-118.2504
259,90071,0400 0416 0429,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",3,7/5/10,7/5/10,Central,34.0503,-118.2504
260,90017,0305 0334 0344 0411 1206,"{'0305': 'Attacks from rear', '0334': 'Brandishes weapon', '0344': 'Removes vict property', '0411': 'Cut/stabbed', '1206': 'Under influence drugs/liquor'}",5,7/5/10,7/5/10,Central,34.0487,-118.2588
261,90012,0344 0358 1251 1307 1402 1609,"{'0344': 'Removes vict property', '0358': 'Forces Entry', '1251': 'Victim was a student', '1307': 'Breaks window', '1402': 'Evidence Booked (any crime)', '1609': 'Smashed'}",6,7/6/10,7/6/10,Central,34.0639,-118.2446
262,90014,0344 0411,"{'0344': 'Removes vict property', '0411': 'Cut/stabbed'}",2,7/7/10,7/7/10,Central,34.0407,-118.2468
263,90014,0416 0429 1402,"{'0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '1402': 'Evidence Booked (any crime)'}",3,7/8/10,7/8/10,Central,34.0467,-118.2485
264,90079,0334 0400 1402,"{'0334': 'Brandishes weapon', '0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",3,7/8/10,7/8/10,Central,34.0482,-118.2472
265,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,7/9/10,7/9/10,Central,34.043,-118.2571
266,90015,1402,{'1402': 'Evidence Booked (any crime)'},1,7/10/10,7/10/10,Central,34.0457,-118.2665
267,90013,416,{'0416': 'Hit-Hit w/ weapon'},1,7/10/10,7/10/10,Central,34.0454,-118.2422
268,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,7/11/10,7/11/10,Central,34.0455,-118.2452
269,90014,0400 1402,"{'0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",2,7/12/10,7/12/10,Central,34.0452,-118.2569
270,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,7/12/10,7/12/10,Central,34.0446,-118.245
271,90071,0329 1300,"{'0329': 'Vandalized', '1300': 'Vehicle involved'}",2,7/12/10,7/12/10,Central,34.0571,-118.2509
272,90012,0400 0416 1212 1402,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '1212': 'LA Police Officer', '1402': 'Evidence Booked (any crime)'}",4,7/13/10,7/13/10,Central,34.065,-118.2384
273,90013,0344 0400 0416,"{'0344': 'Removes vict property', '0400': 'Force used', '0416': 'Hit-Hit w/ weapon'}",3,7/13/10,7/13/10,Central,34.045,-118.2435
274,90017,1402,{'1402': 'Evidence Booked (any crime)'},1,7/14/10,7/14/10,Central,34.048,-118.2577
275,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,7/14/10,7/15/10,Central,34.0452,-118.2569
276,90014,0906 1212 1402,"{'0906': 'Gangs', '1212': 'LA Police Officer', '1402': 'Evidence Booked (any crime)'}",3,7/15/10,7/15/10,Central,34.0439,-118.2514
277,90014,0417 1212,"{'0417': 'Kicked', '1212': 'LA Police Officer'}",2,7/15/10,7/15/10,Central,34.0435,-118.2471
278,90014,0416 1212,"{'0416': 'Hit-Hit w/ weapon', '1212': 'LA Police Officer'}",2,7/15/10,7/15/10,Central,34.0435,-118.2471
279,90014,0400 0416 1212,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '1212': 'LA Police Officer'}",3,7/15/10,7/15/10,Central,34.0435,-118.2471
280,90014,0344 0416 0429,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",3,7/15/10,7/15/10,Central,34.0398,-118.2413
281,90014,400,{'0400': 'Force used'},1,7/15/10,7/15/10,Central,34.0445,-118.2558
282,90017,416,{'0416': 'Hit-Hit w/ weapon'},1,7/16/10,7/16/10,Central,34.048,-118.256
283,90013,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,7/16/10,7/16/10,Central,34.0435,-118.2427
284,90014,0400 0416 0417 0429 1402,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground', '1402': 'Evidence Booked (any crime)'}",5,7/16/10,7/16/10,Central,34.0428,-118.2461
285,90014,329,{'0329': 'Vandalized'},1,7/17/10,7/17/10,Central,34.0467,-118.2556
286,90014,0432 2000,"{'0432': 'Intimidation', '2000': 'Domestic violence'}",2,7/17/10,7/17/10,Central,34.0446,-118.245
287,90014,0337 0344 1402,"{'0337': 'Demands money', '0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)'}",3,7/18/10,7/18/10,Central,34.0467,-118.2556
288,90014,0416 1402 2000,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)', '2000': 'Domestic violence'}",3,7/18/10,7/18/10,Central,34.0412,-118.2474
289,90012,0302 0344 0400,"{'0302': 'Aimed gun', '0344': 'Removes vict property', '0400': 'Force used'}",3,7/18/10,7/18/10,Central,34.064,-118.2375
290,90017,0344 0416 0417 0429,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground'}",4,7/18/10,7/21/10,Central,34.045,-118.264
291,90026,0344 0416 0601 0906 0917,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0601': 'Business', '0906': 'Gangs', '0917': ""Victim's Employment""}",5,7/19/10,7/19/10,Central,34.0717,-118.2493
292,90015,0334 0337 0344 0416 1402,"{'0334': 'Brandishes weapon', '0337': 'Demands money', '0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",5,7/19/10,7/19/10,Central,34.0437,-118.2652
293,90013,0329 1300,"{'0329': 'Vandalized', '1300': 'Vehicle involved'}",2,7/21/10,7/21/10,Central,34.0426,-118.2412
294,90014,0344 0400 1100,"{'0344': 'Removes vict property', '0400': 'Force used', '1100': 'Shots Fired'}",3,7/19/10,7/22/10,Central,34.0437,-118.2455
295,90014,0344 0400,"{'0344': 'Removes vict property', '0400': 'Force used'}",2,7/15/10,7/22/10,Central,34.0446,-118.245
296,90017,0344 0601 2004,"{'0344': 'Removes vict property', '0601': 'Business', '2004': 'Suspect is homeless/transient'}",3,7/22/10,7/22/10,Central,34.0473,-118.2566
297,90015,0319 0416,"{'0319': 'Profanity Used', '0416': 'Hit-Hit w/ weapon'}",2,7/24/10,7/24/10,Central,34.0342,-118.2636
298,90015,1402,{'1402': 'Evidence Booked (any crime)'},1,7/25/10,7/25/10,Central,34.0383,-118.2633
299,90013,552,"{'0552': ""Suspect is Victim's Father""}",1,7/27/10,7/28/10,Central,34.0442,-118.2439
300,90012,0522 0906 1402,"{'0522': 'Touched', '0906': 'Gangs', '1402': 'Evidence Booked (any crime)'}",3,7/24/10,7/29/10,Central,34.0589,-118.2412
301,90017,527,{'0527': 'Actual Intercourse'},1,7/29/10,7/30/10,Central,34.048,-118.2577
302,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,7/29/10,7/29/10,Central,34.0387,-118.2488
303,90014,0344 0416 0417 0906,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0906': 'Gangs'}",4,7/30/10,7/30/10,Central,34.0423,-118.2452
304,90012,329,{'0329': 'Vandalized'},1,8/1/10,8/1/10,Central,34.0673,-118.2499
305,90014,0400 0416 0429,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",3,8/1/10,8/1/10,Central,34.0467,-118.2556
306,90012,400,{'0400': 'Force used'},1,8/1/10,8/1/10,Central,34.0583,-118.2378
307,90017,344,{'0344': 'Removes vict property'},1,8/1/10,8/1/10,Central,34.048,-118.2577
308,90071,1100 1402,"{'1100': 'Shots Fired', '1402': 'Evidence Booked (any crime)'}",2,7/31/10,8/2/10,Central,34.0535,-118.256
309,90017,344,{'0344': 'Removes vict property'},1,7/30/10,8/1/10,Central,34.048,-118.2577
310,90014,1212,{'1212': 'LA Police Officer'},1,8/5/10,8/5/10,Central,34.0363,-118.2573
311,90014,329,{'0329': 'Vandalized'},1,8/5/10,8/6/10,Central,34.0454,-118.2466
312,90015,0302 0337 0344 0400,"{'0302': 'Aimed gun', '0337': 'Demands money', '0344': 'Removes vict property', '0400': 'Force used'}",4,8/6/10,8/6/10,Central,34.0331,-118.2599
313,90012,1402,{'1402': 'Evidence Booked (any crime)'},1,7/27/10,8/7/10,Central,34.0563,-118.2374
314,90014,0344 1307 1609,"{'0344': 'Removes vict property', '1307': 'Breaks window', '1609': 'Smashed'}",3,8/6/10,8/7/10,Central,34.0413,-118.2517
315,90014,324,{'0324': 'Takes money from register'},1,8/6/10,8/7/10,Central,34.0413,-118.2517
316,90031,1300 1302,"{'1300': 'Vehicle involved', '1302': ""Suspect forced way into victim's vehicle""}",2,8/7/10,8/7/10,Central,34.071,-118.2302
317,90014,0344 1402,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)'}",2,8/11/10,8/11/10,Central,34.0412,-118.2474
318,90014,0103 0319 0373 0416 0417 1212 1218 1402 2002,"{'0103': 'Crippled', '0319': 'Profanity Used', '0373': 'Handicapped/in wheelchair', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '1212': 'LA Police Officer', '1218': 'Victim was Homeless/Transient', '1402': 'Evidence Booked (any crime)', '2002': 'Suspect intoxicated/drunk'}",9,8/11/10,8/12/10,Central,34.0423,-118.2452
319,90017,325,{'0325': 'Took merchandise'},1,8/11/10,8/12/10,Central,34.048,-118.2577
320,90014,0321 1402 1606,"{'0321': 'Ransacked', '1402': 'Evidence Booked (any crime)', '1606': 'Open/unlocked'}",3,8/14/10,8/14/10,Central,34.0438,-118.2547
321,90014,0400 0417 1402,"{'0400': 'Force used', '0417': 'Kicked', '1402': 'Evidence Booked (any crime)'}",3,8/15/10,8/15/10,Central,34.0394,-118.2496
322,90017,0344 0346,"{'0344': 'Removes vict property', '0346': 'Snatch property and runs'}",2,8/15/10,8/15/10,Central,34.0451,-118.2604
323,90012,400,{'0400': 'Force used'},1,8/15/10,8/15/10,Central,34.0655,-118.2387
324,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,8/15/10,8/15/10,Central,34.0454,-118.2466
325,90014,0416 2000,"{'0416': 'Hit-Hit w/ weapon', '2000': 'Domestic violence'}",2,8/15/10,8/15/10,Central,34.0454,-118.2466
326,90017,329,{'0329': 'Vandalized'},1,8/16/10,8/16/10,Central,34.0473,-118.2601
327,90014,0416 0906 2000,"{'0416': 'Hit-Hit w/ weapon', '0906': 'Gangs', '2000': 'Domestic violence'}",3,8/17/10,8/18/10,Central,34.0446,-118.245
328,90021,0334 0906 1402,"{'0334': 'Brandishes weapon', '0906': 'Gangs', '1402': 'Evidence Booked (any crime)'}",3,8/18/10,8/18/10,Central,34.0364,-118.2406
329,90014,0416 1218 2004,"{'0416': 'Hit-Hit w/ weapon', '1218': 'Victim was Homeless/Transient', '2004': 'Suspect is homeless/transient'}",3,8/19/10,8/20/10,Central,34.0446,-118.249
330,90015,416,{'0416': 'Hit-Hit w/ weapon'},1,8/19/10,8/20/10,Central,34.0395,-118.2656
331,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,8/19/10,8/20/10,Central,34.0446,-118.245
332,90017,325,{'0325': 'Took merchandise'},1,8/20/10,8/20/10,Central,34.048,-118.2577
333,90014,0416 1202,"{'0416': 'Hit-Hit w/ weapon', '1202': 'Aged (60 & over) or blind/crippled/unable to care for self'}",2,8/20/10,8/20/10,Central,34.0423,-118.2452
334,90014,0344 0416 0906,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0906': 'Gangs'}",3,8/21/10,8/21/10,Central,34.0428,-118.2461
335,90015,0416 0429,"{'0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",2,8/22/10,8/22/10,Central,34.0457,-118.2665
336,90012,,{'nan': 'Unknown code'},1,8/23/10,8/23/10,Central,34.0563,-118.2374
337,90015,329,{'0329': 'Vandalized'},1,8/23/10,8/23/10,Central,34.0347,-118.2645
338,90017,,{'nan': 'Unknown code'},1,8/24/10,8/25/10,Central,34.048,-118.2577
339,90014,2000,{'2000': 'Domestic violence'},1,8/24/10,8/25/10,Central,34.0419,-118.2485
340,90013,0334 0342 0344 0355 0370 0416 0420 0429,"{'0334': 'Brandishes weapon', '0342': 'Multi-susps overwhelm', '0344': 'Removes vict property', '0355': 'Demanded property other than money', '0370': 'Frisks victim/pats down victim/searches victim', '0416': 'Hit-Hit w/ weapon', '0420': 'Searched', '0429': 'Vict knocked to ground'}",8,8/24/10,8/24/10,Central,34.048,-118.2438
341,90014,0344 0601 1601 1607,"{'0344': 'Removes vict property', '0601': 'Business', '1601': 'Bodily Force', '1607': 'Pried'}",4,8/27/10,8/28/10,Central,34.0408,-118.2511
342,90013,0329 0344 0416,"{'0329': 'Vandalized', '0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon'}",3,9/4/10,9/4/10,Central,34.0442,-118.2439
343,90021,0344 0400,"{'0344': 'Removes vict property', '0400': 'Force used'}",2,9/4/10,9/4/10,Central,34.0359,-118.2344
344,90014,0400 1212,"{'0400': 'Force used', '1212': 'LA Police Officer'}",2,9/4/10,9/4/10,Newton,34.0376,-118.2531
345,90014,0400 1212,"{'0400': 'Force used', '1212': 'LA Police Officer'}",2,9/4/10,9/4/10,Newton,34.0369,-118.2522
346,90014,0411 1402,"{'0411': 'Cut/stabbed', '1402': 'Evidence Booked (any crime)'}",2,9/4/10,9/4/10,Central,34.0423,-118.2452
347,90015,0400 1402,"{'0400': 'Force used', '1402': 'Evidence Booked (any crime)'}",2,9/5/10,9/5/10,Central,34.0342,-118.2636
348,90014,0344 0416 0417 0429,"{'0344': 'Removes vict property', '0416': 'Hit-Hit w/ weapon', '0417': 'Kicked', '0429': 'Vict knocked to ground'}",4,9/5/10,9/6/10,Central,34.0423,-118.2452
349,90014,0334 0421,"{'0334': 'Brandishes weapon', '0421': 'Threaten to kill'}",2,9/6/10,9/7/10,Central,34.0459,-118.2545
350,90014,0334 0421,"{'0334': 'Brandishes weapon', '0421': 'Threaten to kill'}",2,9/6/10,9/7/10,Central,34.0445,-118.2523
351,90013,400,{'0400': 'Force used'},1,9/8/10,9/8/10,Central,34.0485,-118.2447
352,90013,,{'nan': 'Unknown code'},1,9/8/10,9/9/10,Central,34.0478,-118.2454
353,90079,0416 0429 2000,"{'0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '2000': 'Domestic violence'}",3,9/12/10,9/12/10,Central,34.0482,-118.2472
354,90012,0329 1402,"{'0329': 'Vandalized', '1402': 'Evidence Booked (any crime)'}",2,9/12/10,9/12/10,Central,34.0588,-118.2458
355,90015,0344 1402 1609,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)', '1609': 'Smashed'}",3,9/13/10,9/13/10,Central,34.0375,-118.27
356,90014,0344 1402 1607,"{'0344': 'Removes vict property', '1402': 'Evidence Booked (any crime)', '1607': 'Pried'}",3,9/12/10,9/13/10,Central,34.0467,-118.2556
357,90014,0416 1402,"{'0416': 'Hit-Hit w/ weapon', '1402': 'Evidence Booked (any crime)'}",2,9/18/10,9/18/10,Central,34.0423,-118.2452
358,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,9/18/10,9/19/10,Central,34.0488,-118.2518
359,90017,,{'nan': 'Unknown code'},1,9/18/10,9/18/10,Central,34.048,-118.2577
360,90014,0408 0416 0429 2000,"{'0408': 'Choked/uses choke hold/Strangulation/Suffocation', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '2000': 'Domestic violence'}",4,9/17/10,9/19/10,Central,34.046,-118.2509
361,90014,0400 1402 2000,"{'0400': 'Force used', '1402': 'Evidence Booked (any crime)', '2000': 'Domestic violence'}",3,9/23/10,9/23/10,Central,34.0408,-118.2428
362,90013,1300,{'1300': 'Vehicle involved'},1,9/24/10,9/25/10,Central,34.0467,-118.2427
363,90017,0325 9999,"{'0325': 'Took merchandise', '9999': 'Indistinctive MO'}",2,9/24/10,9/25/10,Central,34.048,-118.2577
364,90017,0416 0429,"{'0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground'}",2,9/25/10,9/25/10,Central,34.0459,-118.2579
365,90014,0400 1300 1310 2000,"{'0400': 'Force used', '1300': 'Vehicle involved', '1310': 'Victim in vehicle', '2000': 'Domestic violence'}",4,9/25/10,9/25/10,Central,34.039,-118.2444
366,90014,0344 1606,"{'0344': 'Removes vict property', '1606': 'Open/unlocked'}",2,9/28/10,9/29/10,Central,34.0431,-118.2536
367,90014,0305 0400 0416,"{'0305': 'Attacks from rear', '0400': 'Force used', '0416': 'Hit-Hit w/ weapon'}",3,10/2/10,10/2/10,Central,34.0452,-118.2534
368,90079,0344 0431,"{'0344': 'Removes vict property', '0431': 'Sprayed with chemical'}",2,10/4/10,10/5/10,Central,34.0488,-118.2483
369,90014,416,{'0416': 'Hit-Hit w/ weapon'},1,10/9/10,10/9/10,Central,34.0446,-118.245
370,90014,0400 1218 2000 2004,"{'0400': 'Force used', '1218': 'Victim was Homeless/Transient', '2000': 'Domestic violence', '2004': 'Suspect is homeless/transient'}",4,10/10/10,10/10/10,Central,34.0408,-118.2511
371,90012,400,{'0400': 'Force used'},1,10/10/10,10/10/10,Central,34.0623,-118.2383
372,90013,0311 0329,"{'0311': 'Graffiti', '0329': 'Vandalized'}",2,10/11/10,10/11/10,Central,34.0503,-118.2433
373,90021,344,{'0344': 'Removes vict property'},1,10/12/10,10/13/10,Central,34.0368,-118.2412
374,90014,0416 1243 2000,"{'0416': 'Hit-Hit w/ weapon', '1243': 'Co-habitants', '2000': 'Domestic violence'}",3,10/13/10,10/13/10,Central,34.0474,-118.2496
375,90014,0416 1218,"{'0416': 'Hit-Hit w/ weapon', '1218': 'Victim was Homeless/Transient'}",2,10/14/10,10/15/10,Central,34.0403,-118.2421
376,90079,0416 1234,"{'0416': 'Hit-Hit w/ weapon', '1234': 'Bar Customer'}",2,10/18/10,10/18/10,Central,34.0524,-118.2467
377,90021,0400 0416 0429 0553 1257,"{'0400': 'Force used', '0416': 'Hit-Hit w/ weapon', '0429': 'Vict knocked to ground', '0553': ""Suspect is Victim's Mother"", '1257': 'Victim is Newborn-5 years old'}",5,10/18/10,10/18/10,Central,34.0347,-118.2345
378,90013,517,{'0517': 'Sadism/Sexual gratification obtained by infliction of physical or mental pain on others'},1,10/19/10,10/21/10,Central,34.0484,-118.2339
379,90014,329,{'0329': 'Vandalized'},1,10/20/10,10/20/10,Central,34.0488,-118.2518
380,90017,0321 0329 0601 1607,"{'0321': 'Ransacked', '0329': 'Vandalized', '0601': 'Business', '1607': 'Pried'}",4,10/19/10,10/20/10,Central,34.0509,-118.2585
381,90014,1501,{'1501': 'Other MO (see rpt)'},1,10/20/10,10/20/10,Central,34.0383,-118.254
382,90014,1501,{'1501': 'Other MO (see rpt)'},1,10/20/10,10/20/10,Central,34.0389,-118.255
383,90014,,{'nan': 'Unknown code'},1,10/21/10,10/21/10,Central,34.039,-118.2444
384,90014,914,{'0914': 'Other Felony'},1,5/27/10,10/21/10,Central,34.0446,-118.249
385,90012,329,{'0329': 'Vandalized'},1,10/23/10,10/23/10,Central,34.064,-118.2375
386,90012,0344 1609,"{'0344': 'Removes vict property', '1609': 'Smashed'}",2,10/24/10,10/24/10,Central,34.0559,-118.2296
387,90014,,{'nan': 'Unknown code'},1,10/25/10,10/25/10,Central,34.0407,-118.2468
388,90014,0411 0906 0907,"{'0411': 'Cut/stabbed', '0906': 'Gangs', '0907': 'Narcotics (Buy-Sell-Rip)'}",3,10/26/10,10/26/10,Central,34.0435,-118.2471
